Aikaleima (dd.mm.yyyy hh:mm);Viikko;Kulutus (kWh);Aurinkovoima (kWh);Tuulivoima;Vesivoima;Ydinvoima;Yhteistuotanto;Erillinen lämpövoima
26.09.2020 02:00;39;6903092;0;600612;770459;2265761;1404281;189746
26.09.2020 03:00;39;6937142;0;756423;751706;2265863;1408433;192168
26.09.2020 04:00;39;7095554;0;849707;726242;2265868;1412490;188403
26.09.2020 05:00;39;7110136;0;911341;746637;2266089;1452373;198146
26.09.2020 06:00;39;6744022;2797;1027615;908473;2266167;1513616;221254
26.09.2020 07:00;39;6990854;22227;977767;1013749;2266438;1518142;222260
26.09.2020 08:00;39;7212796;43660;751631;1392239;2266425;1527454;240484
26.09.2020 09:00;39;7287820;60766;553742;1600806;2267013;1518186;246945
26.09.2020 10:00;39;7284554;75157;476863;1704589;2266805;1486645;253533
26.09.2020 11:00;39;7274872;86268;418037;1695940;2266668;1485252;251069
26.09.2020 12:00;39;7167170;89568;363341;1605338;2266192;1469205;260605
26.09.2020 13:00;39;7152331;79436;361319;1554388;2266089;1440163;272088
26.09.2020 14:00;39;7240614;76866;386112;1595853;2265744;1454106;265135
26.09.2020 15:00;39;7300732;52521;503986;1683156;2265006;1471870;267770
26.09.2020 16:00;39;7520062;28347;603433;1409028;2264414;1460414;262984
26.09.2020 17:00;39;7701324;6356;786214;1255289;2264559;1470038;262786
26.09.2020 18:00;39;7996070;0;1034748;1183359;2264094;1467655;255383
26.09.2020 19:00;39;7822285;0;1092030;1100783;2263648;1467486;256863
26.09.2020 20:00;39;7398774;0;1046887;954632;2261998;1432388;264616
26.09.2020 21:00;39;7463279;0;863325;982302;2262242;1363937;269669
26.09.2020 22:00;39;7412486;0;770167;1015039;2262497;1317091;276200
26.09.2020 23:00;39;6952016;0;745599;824739;2262997;1307173;269676
27.09.2020 00:00;39;6766360;0;790374;775133;2263588;1298890;274681
27.09.2020 01:00;39;6542956;0;754954;700365;2263617;1294299;279017
27.09.2020 02:00;39;6516890;0;751533;691072;2263567;1288993;279656
27.09.2020 03:00;39;6653319;0;695112;689459;2262999;1282326;280134
27.09.2020 04:00;39;6721261;0;675784;722451;2262256;1288061;277786
27.09.2020 05:00;39;6876869;0;701619;878822;2262599;1297876;266603
27.09.2020 06:00;39;6700567;2613;729756;942611;2262625;1330576;257358
27.09.2020 07:00;39;6547441;26236;719161;1071115;2262749;1429979;252564
27.09.2020 08:00;39;6457962;54389;628897;1261733;2262644;1426497;253749
27.09.2020 09:00;39;6410334;75817;552398;1328739;2263079;1420537;264355
27.09.2020 10:00;39;6480918;95333;457491;1441130;2262822;1411312;274185
27.09.2020 11:00;39;6436950;108748;355323;1450229;2263713;1409837;280263
27.09.2020 12:00;39;6379201;109595;331122;1398433;2264387;1422410;279018
27.09.2020 13:00;39;6358043;104914;316082;1341758;2264368;1422785;277673
27.09.2020 14:00;39;6486621;88221;336899;1423491;2264255;1430175;281557
27.09.2020 15:00;39;6581561;67462;343192;1465561;2264237;1434046;286467
27.09.2020 16:00;39;6605515;39322;323815;1522631;2263658;1447321;287958
27.09.2020 17:00;39;6704570;9826;489529;1225489;2264102;1473317;281912
27.09.2020 18:00;39;7115911;0;730400;1161361;2263756;1495589;270503
27.09.2020 19:00;39;7038242;0;948659;1171123;2263514;1506023;268492
27.09.2020 20:00;39;6649188;0;1154004;1030939;2262936;1506095;302591
27.09.2020 21:00;39;6647228;0;1230920;937558;2263400;1509686;275615
27.09.2020 22:00;39;6465321;0;1218224;907343;2263768;1491100;267395
27.09.2020 23:00;39;7073909;0;1158739;755564;2264116;1385413;319514
28.09.2020 00:00;40;6841718;0;1058026;748053;2264549;1473128;264018
28.09.2020 01:00;40;6717992;0;887285;779473;2265216;1475510;260304
28.09.2020 02:00;40;6695254;0;753288;817878;2264928;1465363;262046
28.09.2020 03:00;40;6854305;0;725060;852437;2264931;1477449;261099
28.09.2020 04:00;40;7214965;0;719483;954942;2264821;1565849;254058
28.09.2020 05:00;40;8024224;0;704637;1038032;2264736;1731986;284434
28.09.2020 06:00;40;8347251;2053;653484;1493128;2264395;1766617;375156
28.09.2020 07:00;40;8581965;25734;647804;1869625;2264236;1800591;503864
28.09.2020 08:00;40;8754057;54078;546219;2006181;2264874;1783360;528039
28.09.2020 09:00;40;8650673;76980;386502;2061893;2264992;1777808;527948
28.09.2020 10:00;40;8674882;96246;287500;2052694;2265048;1751961;569518
28.09.2020 11:00;40;8591138;110663;264128;1984756;2263703;1702552;571542
28.09.2020 12:00;40;8465585;115030;222918;1857897;2264816;1666896;600232
28.09.2020 13:00;40;8395759;104246;165416;1697054;2263996;1654754;630869
28.09.2020 14:00;40;8292504;80797;132513;1663170;2263804;1639872;673547
28.09.2020 15:00;40;8263838;59358;132325;1650296;2264355;1653904;637141
28.09.2020 16:00;40;8284307;31791;164028;1807735;2264438;1677366;634381
28.09.2020 17:00;40;8279138;6622;303631;1978918;2263746;1670483;641419
28.09.2020 18:00;40;8643838;0;550687;1993874;2263748;1724230;667840
28.09.2020 19:00;40;8648580;0;844214;1933690;2263898;1749311;638771
28.09.2020 20:00;40;8066241;0;1039988;1602316;2261124;1677631;524183
28.09.2020 21:00;40;8007207;0;1159010;1495384;2227519;1593278;378129
28.09.2020 22:00;40;7731642;0;1196529;1278290;2263052;1503611;340722
28.09.2020 23:00;40;7442671;0;1121807;1081277;2263215;1459354;343164
29.09.2020 00:00;40;7155173;0;971062;1062242;2262804;1445641;343306
29.09.2020 01:00;40;7056171;0;707405;1065924;2262033;1448561;340560
29.09.2020 02:00;40;7026025;0;486875;1117457;2262007;1457888;341467
29.09.2020 03:00;40;7172900;0;314491;1245277;2262122;1456288;356794
29.09.2020 04:00;40;7486638;0;225995;1391491;2262260;1461560;422874
29.09.2020 05:00;40;8219104;0;252768;1623253;2262025;1598515;504939
29.09.2020 06:00;40;8565430;774;281794;1891591;2261524;1653897;613507
29.09.2020 07:00;40;8790824;11686;386367;2062953;2261581;1672267;756926
29.09.2020 08:00;40;8869480;25118;407552;2191131;2261509;1664055;786055
29.09.2020 09:00;40;8892201;33348;340979;2156783;2262319;1680422;783228
29.09.2020 10:00;40;8841930;42630;239577;2140550;2261921;1660160;791497
29.09.2020 11:00;40;8825477;50099;141261;2162329;2262039;1668454;797141
29.09.2020 12:00;40;8756725;49720;114316;2137109;2261253;1732544;682269
29.09.2020 13:00;40;8700868;42969;102482;2047210;2261346;1724590;659295
29.09.2020 14:00;40;8630756;34897;96028;1949128;2261000;1724514;659235
29.09.2020 15:00;40;8611008;24675;85837;2031322;2261743;1720016;667499
29.09.2020 16:00;40;8631311;12340;92713;2208284;2261930;1759549;678370
29.09.2020 17:00;40;8756837;2180;145957;2150788;2261726;1840804;676301
29.09.2020 18:00;40;9155576;0;209085;2086790;2262118;1897298;675456
29.09.2020 19:00;40;9060222;0;254738;2141595;2261861;1929702;675135
29.09.2020 20:00;40;8426781;0;319124;1768334;2262328;1842490;573711
29.09.2020 21:00;40;8368537;0;357918;1747241;2262438;1716151;425781
29.09.2020 22:00;40;8069072;0;351821;1529472;2262015;1636748;353691
29.09.2020 23:00;40;7568880;0;333053;1197102;2262514;1573003;342365
30.09.2020 00:00;40;7332464;0;344148;1079294;2262808;1570891;345852
30.09.2020 01:00;40;7186845;0;306342;924529;2262504;1577494;342674
30.09.2020 02:00;40;7163978;0;279235;934779;2262509;1598073;337203
30.09.2020 03:00;40;7288577;0;252524;965709;2262634;1598983;323640
30.09.2020 04:00;40;7581072;0;269105;1140709;2262809;1588255;327414
30.09.2020 05:00;40;8324462;0;301985;1555479;2262228;1703675;409461
30.09.2020 06:00;40;8724103;233;339590;2011844;2262031;1742744;537915
30.09.2020 07:00;40;8887345;7210;338292;2307420;2262338;1793823;641356
30.09.2020 08:00;40;8956283;16217;300331;2315478;2262037;1814518;677367
30.09.2020 09:00;40;8937511;25104;270193;2276542;2261733;1793910;670020
30.09.2020 10:00;40;8960972;35980;250244;2222110;2261152;1771440;654701
30.09.2020 11:00;40;8992403;50270;243207;2163109;2261368;1775993;606624
30.09.2020 12:00;40;8918998;52226;211298;2104611;2263018;1758240;603306
30.09.2020 13:00;40;8803719;51787;201181;2114820;2263621;1751969;542095
30.09.2020 14:00;40;8766684;46946;194001;1955076;2262653;1760213;507054
30.09.2020 15:00;40;8756216;35800;184955;1953726;2262375;1778594;487306
30.09.2020 16:00;40;8755493;22980;217535;2119822;2261906;1795253;553702
30.09.2020 17:00;40;8881896;4540;265773;2107175;2261905;1804949;603517
30.09.2020 18:00;40;9337567;0;337083;2096010;2261397;1832174;626884
30.09.2020 19:00;40;9258760;0;488702;2042756;2261397;1856381;628576
30.09.2020 20:00;40;8658440;0;600539;1794428;2261610;1851740;510134
30.09.2020 21:00;40;8501731;0;631219;1533066;2261967;1785187;365009
30.09.2020 22:00;40;8176589;0;610863;1210840;2262052;1676083;324160
30.09.2020 23:00;40;7705087;0;549324;967640;2262095;1555537;331262
01.10.2020 00:00;40;7416913;0;522745;845620;2261649;1537562;340461
01.10.2020 01:00;40;7349519;0;472744;759771;2261655;1532765;343109
01.10.2020 02:00;40;7305298;0;397129;813707;2261829;1536590;348489
01.10.2020 03:00;40;7434516;0;355909;881186;2261579;1544458;342571
01.10.2020 04:00;40;7733273;0;326051;1096039;2262173;1693712;338086
01.10.2020 05:00;40;8458301;0;293802;1422474;2262461;1829430;430073
01.10.2020 06:00;40;8840917;439;248589;1812253;2262409;1852926;519964
01.10.2020 07:00;40;8983175;12861;207372;2114288;2263569;1861488;597219
01.10.2020 08:00;40;9101777;29567;193331;2171528;2263815;1868891;611232
01.10.2020 09:00;40;9091030;37602;207898;2197166;2263279;1851309;595794
01.10.2020 10:00;40;9043983;57711;141709;2134200;2262713;1856501;584571
01.10.2020 11:00;40;8980860;75730;97475;2112556;2262733;1833888;566189
01.10.2020 12:00;40;8797847;87222;112468;2107758;2202738;1796989;547249
01.10.2020 13:00;40;8655489;79723;117490;2010420;2263694;1790192;532325
01.10.2020 14:00;40;8611716;68798;110364;1982606;2263638;1780968;519811
01.10.2020 15:00;40;8673961;54704;125603;1972675;2263255;1787698;515706
01.10.2020 16:00;40;8719923;24041;156625;1968585;2263637;1821950;525424
01.10.2020 17:00;40;8817799;3962;300860;1911236;2263803;1833325;545171
01.10.2020 18:00;40;9267483;0;591799;1902618;2263344;1872764;627575
01.10.2020 19:00;40;9249468;0;781416;1879865;2263046;1855237;583952
01.10.2020 20:00;40;8698972;0;833349;1559523;2263289;1752351;419962
01.10.2020 21:00;40;8618166;0;829622;1178833;2263816;1632893;310895
01.10.2020 22:00;40;8347983;0;829216;880996;2263888;1534165;208587
01.10.2020 23:00;40;7840492;0;777242;710699;2263630;1514623;210066
02.10.2020 00:00;40;7555494;0;741053;708838;2264079;1514190;206472
02.10.2020 01:00;40;7485176;0;689995;722174;2263830;1537775;207228
02.10.2020 02:00;40;7477614;0;643263;718436;2264015;1542995;195748
02.10.2020 03:00;40;7635341;0;619136;862666;2263763;1558558;176703
02.10.2020 04:00;40;7920002;0;688443;1008901;2264096;1652086;151574
02.10.2020 05:00;40;8643654;0;858911;1300160;2263857;1861177;110201
02.10.2020 06:00;40;9087290;271;988745;1543051;2264001;1908364;128846
02.10.2020 07:00;40;9279752;16843;983170;1714458;2263898;1916111;146324
02.10.2020 08:00;40;9312770;26288;908721;1831606;2263243;1908092;186428
02.10.2020 09:00;40;9334173;60988;726161;1949914;2263449;1887149;231426
02.10.2020 10:00;40;9292707;71999;496437;1947589;2264047;1864763;240455
02.10.2020 11:00;40;9128785;87044;354557;1913475;2264405;1834306;238393
02.10.2020 12:00;40;8925656;95190;285479;1844525;2263154;1819379;218064
02.10.2020 13:00;40;8888604;89386;277549;1832235;2263760;1814894;195624
02.10.2020 14:00;40;8878312;73092;272698;1689343;2263582;1803839;177010
02.10.2020 15:00;40;8903561;57321;318489;1742034;2263378;1803401;153147
02.10.2020 16:00;40;8952146;30979;511232;1759522;2263840;1803745;134133
02.10.2020 17:00;40;9027446;4386;962628;1637151;2263800;1820376;132367
02.10.2020 18:00;40;9482187;0;1396685;1680541;2264073;1841333;130970
02.10.2020 19:00;40;9305007;0;1524976;1400584;2263084;1861714;119450
02.10.2020 20:00;40;8681909;0;1568219;1016591;2262885;1637000;124465
02.10.2020 21:00;40;8594639;0;1528865;895986;2262827;1589284;127126
02.10.2020 22:00;40;8287030;0;1517120;800099;2262262;1584931;122313
02.10.2020 23:00;40;7938492;0;1576804;687489;2262914;1525760;162011
03.10.2020 00:00;40;7699121;0;1500800;693754;2262824;1488695;133420
03.10.2020 01:00;40;7559001;0;1486659;637813;2262196;1471314;133965
03.10.2020 02:00;40;7504658;0;1478987;654763;2262262;1469762;134918
03.10.2020 03:00;40;7569959;0;1469905;672594;2262619;1471289;126316
03.10.2020 04:00;40;7729372;0;1466695;672050;2262777;1475287;127548
03.10.2020 05:00;40;7941116;0;1446861;709989;2262559;1509537;127330
03.10.2020 06:00;40;7940237;127;1387598;785834;2262573;1557174;124410
03.10.2020 07:00;40;8120103;13909;1292994;877407;2262521;1574772;126522
03.10.2020 08:00;40;8321002;21730;1172396;1136080;2262538;1568784;134900
03.10.2020 09:00;40;8380396;51103;981089;1325241;2262695;1613784;131529
03.10.2020 10:00;40;8266020;59551;812672;1375257;2263583;1594176;136479
03.10.2020 11:00;40;8160203;70896;742551;1299811;2263763;1593788;147296
03.10.2020 12:00;40;8155886;72638;672290;1119486;2263269;1572596;154830
03.10.2020 13:00;40;8171817;75094;592533;1085376;2262949;1569839;157507
03.10.2020 14:00;40;8176658;63546;594837;1130605;2263046;1568108;160106
03.10.2020 15:00;40;8253055;37558;663265;1284837;2263079;1562738;159921
03.10.2020 16:00;40;8409763;21234;845933;1345081;2262926;1565435;164716
03.10.2020 17:00;40;8700503;2552;1260611;1282856;2262961;1598896;160116
03.10.2020 18:00;40;9148862;0;1561591;1331133;2262774;1593513;148835
03.10.2020 19:00;40;8892294;0;1660096;1152168;2263507;1584987;146796
03.10.2020 20:00;40;8487136;0;1663452;902859;2263804;1569388;136648
03.10.2020 21:00;40;8406676;0;1622369;814358;2264295;1543023;133877
03.10.2020 22:00;40;8189022;0;1575455;751202;2264598;1558697;132114
03.10.2020 23:00;40;7826655;0;1558458;623208;2264697;1415307;150709
04.10.2020 00:00;40;7515232;0;1528103;617391;2264638;1403409;153760
04.10.2020 01:00;40;7387966;0;1554683;571882;2264430;1423319;152358
04.10.2020 02:00;40;7319215;0;1594995;568816;2264700;1429880;155455
04.10.2020 03:00;40;7352202;0;1624682;564339;2264636;1436442;154699
04.10.2020 04:00;40;7434059;0;1646664;550257;2265239;1429059;151416
04.10.2020 05:00;40;7553648;0;1634430;566136;2265337;1431463;152029
04.10.2020 06:00;40;7579494;26;1633390;631452;2265313;1432819;152543
04.10.2020 07:00;40;7731150;8564;1587691;717107;2265900;1431578;151869
04.10.2020 08:00;40;7947236;13258;1522060;799753;2266067;1440084;155096
04.10.2020 09:00;40;8147513;33481;1381908;842824;2265776;1427349;158165
04.10.2020 10:00;40;8225573;45646;1293081;848173;2265667;1427881;159232
04.10.2020 11:00;40;8247457;51381;1169978;963975;2266070;1429842;160749
04.10.2020 12:00;40;8149308;54339;1184848;946176;2265913;1426755;161653
04.10.2020 13:00;40;8115626;48985;1211890;893565;2265397;1413597;160347
04.10.2020 14:00;40;8159081;37003;1271204;831169;2264996;1393521;161931
04.10.2020 15:00;40;8251003;23858;1384925;832661;2265111;1403128;156120
04.10.2020 16:00;40;8385980;11069;1472411;865886;2265163;1422289;145007
04.10.2020 17:00;40;8623135;1045;1679483;963261;2265194;1505609;136187
04.10.2020 18:00;40;8974062;0;1821941;1229361;2265176;1536709;140131
04.10.2020 19:00;40;8719753;0;1873300;1406602;2264282;1535016;142717
04.10.2020 20:00;40;8220061;0;1823070;1171383;2262928;1548660;134064
04.10.2020 21:00;40;8258199;0;1786159;905089;2262886;1530762;134398
04.10.2020 22:00;40;8119612;0;1749092;736106;2262221;1438969;147108
04.10.2020 23:00;40;7797581;0;1734841;641800;2263006;1465395;146776
05.10.2020 00:00;41;7546808;0;1709272;582090;2263302;1446483;147546
05.10.2020 01:00;41;7393912;0;1667268;575191;2263674;1448156;147888
05.10.2020 02:00;41;7351796;0;1628044;620566;2261025;1451986;154393
05.10.2020 03:00;41;7511805;0;1532971;594607;2264272;1459714;154868
05.10.2020 04:00;41;7838149;0;1434247;737055;2263837;1483826;152126
05.10.2020 05:00;41;8610686;0;1412227;900621;2263400;1547675;197140
05.10.2020 06:00;41;8971142;4;1391844;1635167;2263261;1761404;145375
05.10.2020 07:00;41;9145771;8778;1354667;1924723;2262268;1855304;154220
05.10.2020 08:00;41;9252205;11615;1298268;2109748;2262268;1866903;178206
05.10.2020 09:00;41;9352763;44968;1263404;2099517;2262630;1846415;167375
05.10.2020 10:00;41;9267275;54979;1271971;1939812;2262757;1786234;155962
05.10.2020 11:00;41;9227448;73773;1326794;1880220;2263180;1762785;151805
05.10.2020 12:00;41;9190322;81303;1344228;1879572;2262214;1723297;174131
05.10.2020 13:00;41;9149194;77333;1345129;1868649;2262433;1789045;155969
05.10.2020 14:00;41;9034361;66747;1272519;1769243;2262880;1806015;145105
05.10.2020 15:00;41;8983695;49158;1158519;1860799;2263283;1823644;149613
05.10.2020 16:00;41;8963317;22738;1056355;1916005;2263387;1832099;159347
05.10.2020 17:00;41;9011603;1855;995703;2032264;2264209;1863034;170824
05.10.2020 18:00;41;9424076;0;973297;2208292;2264001;1913530;172939
05.10.2020 19:00;41;9256683;0;1022082;1996168;2264140;1911209;155116
05.10.2020 20:00;41;8785010;0;1030376;1607759;2264556;1776795;139531
05.10.2020 21:00;41;8629708;0;1056554;1224412;2264049;1673746;133339
05.10.2020 22:00;41;8367512;0;1021036;933537;2264258;1635535;124797
05.10.2020 23:00;41;7973051;0;891446;801045;2264581;1606516;131082
06.10.2020 00:00;41;7681224;0;769162;875907;2264357;1603466;133482
06.10.2020 01:00;41;7515012;0;729981;828680;2264560;1595225;130736
06.10.2020 02:00;41;7499702;0;760271;823322;2264412;1585900;114440
06.10.2020 03:00;41;7607095;0;823779;783169;2264672;1579506;113781
06.10.2020 04:00;41;7917920;0;896526;918819;2264520;1588205;123578
06.10.2020 05:00;41;8709356;0;982428;1401091;2264072;1649934;124475
06.10.2020 06:00;41;9221396;0;1160551;1718110;2262951;1813137;108178
06.10.2020 07:00;41;9348497;4269;1229560;2012781;2262348;1832727;124991
06.10.2020 08:00;41;9487305;7034;1228288;2082029;2263151;1816064;181111
06.10.2020 09:00;41;9502782;19863;1326502;2152715;2263506;1837835;126880
06.10.2020 10:00;41;9544166;34094;1389720;2073031;2264231;1818040;128091
06.10.2020 11:00;41;9499615;38240;1494392;1967419;2264628;1734472;132276
06.10.2020 12:00;41;9358156;32315;1617976;1890056;2263489;1703648;138927
06.10.2020 13:00;41;9228872;35982;1713419;1756207;2263572;1676341;143984
06.10.2020 14:00;41;9200542;25097;1772837;1565866;2263275;1655280;146330
06.10.2020 15:00;41;9137647;15720;1849403;1514874;2263401;1644736;151053
06.10.2020 16:00;41;9245917;8024;1894288;1628993;2263043;1630774;147548
06.10.2020 17:00;41;9453527;461;1940540;1902822;2262859;1647361;136883
06.10.2020 18:00;41;9710225;0;1942473;2089477;2262535;1650776;149325
06.10.2020 19:00;41;9377665;0;1895813;1882383;2263328;1656330;147321
06.10.2020 20:00;41;8806551;0;1824576;1348168;2264143;1593431;129223
06.10.2020 21:00;41;8652099;0;1792947;1149558;2263868;1547132;131555
06.10.2020 22:00;41;8362122;0;1710447;952952;2264413;1497080;136494
06.10.2020 23:00;41;7658578;0;1512463;751807;2263940;1434337;133950
07.10.2020 00:00;41;7347553;0;1493518;698101;2264021;1435500;140988
07.10.2020 01:00;41;7208769;0;1460645;648461;2264603;1442072;149190
07.10.2020 02:00;41;7189082;0;1412703;656542;2264446;1455295;150533
07.10.2020 03:00;41;7294556;0;1320744;674533;2263860;1459281;151173
07.10.2020 04:00;41;7651815;0;1335953;797057;2264038;1482054;150925
07.10.2020 05:00;41;8394895;0;1328494;1268056;2263831;1598292;153371
07.10.2020 06:00;41;8857139;0;1337130;1709740;2262929;1759811;159968
07.10.2020 07:00;41;8907756;8596;1302033;1971837;2263537;1793785;189768
07.10.2020 08:00;41;8994257;9919;1195198;2161992;2263287;1781356;222960
07.10.2020 09:00;41;8959507;38776;1153940;2193723;2263882;1791792;210490
07.10.2020 10:00;41;9058041;42758;1100125;2100088;2263630;1794246;221379
07.10.2020 11:00;41;9051013;53978;1087604;2066810;2263524;1790257;214977
07.10.2020 12:00;41;9006451;60470;1052020;2011637;2263347;1737225;224638
